"TOA5","CR1000","CR1000","E9189","CR1000.Std.27.04","CPU:M1 - LTER Catchment station - 160517.CR1","22723","MeteoVal"
"TIMESTAMP","RECORD","BattV_Avg","T_Log_Avg","T_Air_Avg","T_Air_Std","RH","Wind_Dir","Wind_Speed_Avg","Wind_Speed_Max","Wind_Speed_Std","Wind_Diag","Wind_SmplsF_Tot","Wind_Diag1F","Wind_Diag2F","Wind_Diag4F","Wind_Diag8F","Wind_Diag9F","Wind_Diag10F","Wind_NNDF","Tip_Precip_Tot","SWC_A_02_Avg","SWC_A_02_Std","SWC_ST_A_02_Avg","SWC_ST_A_02_Std","SWC_A_05_Avg","SWC_A_05_Std","SWC_ST_A_05_Avg","SWC_ST_A_05_Std","SWC_A_20_Avg","SWC_A_20_Std","SWC_ST_A_20_Avg","SWC_ST_A_20_Std","SWP_A_05","SWP_ST_A_05","SWP_A_20","SWP_ST_A_20","SR_Sw_Avg","SR_Sw_Std","PAR_Up_Avg","PAR_Up_Std","PAR_Soil_Avg","PAR_Soil_Std"
"TS","RN","Volts","Deg C","Deg C","Deg C","%","degrees","meters/second","meters/second","meters/second","unitless","","","","","","","","","mm/15min","m^3/m^3","m^3/m^3","Deg C","Deg C","m^3/m^3","m^3/m^3","Deg C","Deg C","m^3/m^3","m^3/m^3","Deg C","Deg C","kPa","Deg C","kPa","Deg C","W/m2","W/m2","umol/m2s1","umol/m2s1","umol/m2s1","umol/m2s1"
"","","Avg","Avg","Avg","Std","Smp","Smp","Avg","Max","Std","Smp","Tot","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Tot","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Smp","Smp","Smp","Smp","Avg","Std","Avg","Std","Avg","Std"
"2016-05-18 19:15:00",87,13.12,9.84,7.466,0.074,55.79,215,1.892,2.4,0.412,0,15,0,0,0,0,0,0,0,0,0.1767467,0,11.62,0.082,0.1990333,0,11.2,0.044,0.24912,0,10.21,0.015,-17.2,12.3,-22,10.1,2429,15,95.8,19.91,46.66,9.61
"2016-05-18 19:30:00",88,13.03,9.46,7.068,0.18,63.34,228,1.765,2.3,0.411,0,15,0,0,0,0,0,0,0,0,0.1761667,0,11.34,0.081,0.19944,0,11.07,0.04,0.2494,0,10.19,0.016,-17.3,12.2,-22.1,10,2518,49.67,45.31,11.13,22.43,4.262
"2016-05-18 19:45:00",89,12.97,8.99,6.364,0.142,60.66,299,1.788,2.35,0.331,0,15,0,0,0,0,0,0,0,0,0.1761933,0,11.05,0.091,0.1994867,0,10.95,0.038,0.2494,0,10.18,0.023,-17.3,12,-22.3,10,2759,42.32,16.88,3.797,9.29,2.225
"2016-05-18 20:00:00",90,12.94,8.48,5.904,0.254,64.71,284,1.741,2.1,0.279,0,15,0,0,0,0,0,0,0,0,0.1762,0,10.75,0.08,0.1991,0,10.81,0.044,0.2494,0,10.15,0.021,-17.4,11.8,-22.4,10,2761,51.09,5.664,2.456,3.398,1.387
"2016-05-18 20:15:00",91,12.94,7.979,5.447,0.109,75.48,237,1.893,2.58,0.322,0,15,0,0,0,0,0,0,0,0,0.1762133,0,10.45,0.085,0.1991,0,10.68,0.041,0.2494,0,10.13,0.023,-17.5,11.6,-22.6,10,3005,105.2,1.473,0.578,1.699,0
"2016-05-18 20:30:00",92,12.92,7.519,5.255,0.034,76.21,297,1.796,2.6,0.333,0,15,0,0,0,0,0,0,0,0,0.1762467,0,10.16,0.082,0.1991,0,10.52,0.045,0.2494,0,10.11,0.012,-17.5,11.4,-22.7,10,3259,61.6,0,0,1.699,0
"2016-05-18 20:45:00",93,12.91,7.135,5.322,0.027,77.09,227,1.403,1.94,0.332,0,15,0,0,0,0,0,0,0,0,0.1756867,0,9.91,0.066,0.1991,0,10.38,0.043,0.2494,0,10.09,0.012,-17.6,11.2,-22.8,10,3335,5.624,0,0,1.7,0
"2016-05-18 21:00:00",94,12.9,6.84,4.813,0.205,81.6,272,1.516,2.05,0.37,0,15,0,0,0,0,0,0,0,0,0.1756,0,9.71,0.058,0.1985467,0,10.24,0.041,0.2494,0,10.06,0.015,-17.7,11,-22.9,10,3479,70.08,0,0,1.586,0.424
"2016-05-18 21:15:00",95,12.9,6.526,4.643,0.074,82.2,303,1.234,1.72,0.276,0,15,0,0,0,0,0,0,0,0,0.17558,0,9.51,0.059,0.1984267,0,10.12,0.037,0.2494,0,10.03,0.02,-17.7,10.9,-23,10,3543,2.989,0,0,1.7,0
"2016-05-18 21:30:00",96,12.89,6.204,4.383,0.053,84.9,251,1.823,2.52,0.438,0,15,0,0,0,0,0,0,0,0,0.1749666,0,9.32,0.06,0.19844,0,10,0.033,0.2494,0,10,0.025,-17.8,10.7,-23,10,3600,30.15,0,0,1.586,0.424
"2016-05-18 21:45:00",97,12.88,5.919,4.317,0.101,86,352,0.835,1.8,0.521,0,15,0,0,0,0,0,0,0,0,0.1749733,0,9.12,0.058,0.19848,0,9.89,0.03,0.2494,0,9.97,0.016,-17.8,10.5,-23.1,9.9,3661,9.63,0,0,1.36,0.68
"2016-05-18 22:00:00",98,12.88,5.63,3.836,0.092,86.1,10,0.736,1.17,0.221,0,15,0,0,0,0,0,0,0,0,0.1749933,0,8.95,0.062,0.1985,0,9.76,0.037,0.2494,0,9.94,0.015,-17.8,10.4,-23.2,9.9,3693,7.381,0,0,1.246,0.752
"2016-05-18 22:15:00",99,12.87,5.28,4.203,0.155,80.8,311,1.463,2.47,0.432,0,15,0,0,0,0,0,0,0,0,0.175,0,8.75,0.063,0.1984533,0,9.65,0.033,0.2494,0,9.9,0.022,-17.8,10.2,-23.2,9.9,3609,49.28,0,0,0.793,0.848
"2016-05-18 22:30:00",100,12.86,4.963,4.088,0.252,75.97,270,0.891,1.94,0.585,0,15,0,0,0,0,0,0,0,0,0.1750067,0,8.53,0.059,0.1978,0,9.54,0.035,0.2494,0,9.87,0.02,-17.9,10,-23.3,9.9,3462,41.03,0,0,1.586,0.424
"2016-05-18 22:45:00",101,12.85,4.689,3.442,0.129,87.7,273,1.943,3.08,0.606,0,15,0,0,0,0,0,0,0,0,0.1750067,0,8.32,0.068,0.1978,0,9.42,0.039,0.2494,0,9.84,0.024,-17.9,9.9,-23.3,9.9,3494,84.7,0,0,1.586,0.424
"2016-05-18 23:00:00",102,12.84,4.433,3.163,0.048,86.6,299,1.441,1.94,0.309,0,15,0,0,0,0,0,0,0,0,0.1750133,0,8.09,0.058,0.1978067,0,9.3,0.037,0.2494,0,9.79,0.022,-17.9,9.7,-23.3,9.9,3712,40.24,0,0,1.586,0.424
"2016-05-18 23:15:00",103,12.84,4.198,3.342,0.043,87,270,1.297,2.06,0.298,0,15,0,0,0,0,0,0,0,0,0.17508,0,7.918,0.045,0.1982733,0,9.17,0.04,0.2494,0,9.76,0.031,-17.9,9.5,-23.3,9.8,3717,8.96,0,0,1.133,0.801
"2016-05-18 23:30:00",104,12.83,4.032,3.345,0.061,88.1,344,0.539,1.74,0.394,0,15,0,0,0,0,0,0,0,0,0.1750867,0,7.753,0.042,0.1985,0,9.05,0.04,0.2494,0,9.73,0.027,-18,9.4,-23.3,9.8,3721,17.86,0,0,1.246,0.752
"2016-05-18 23:45:00",105,12.84,3.91,3.211,0.085,87.3,45,0.699,1.25,0.201,0,15,0,0,0,0,0,0,0,0,0.1750933,0,7.627,0.032,0.19814,0,8.94,0.035,0.24912,0,9.69,0.027,-18,9.2,-23.3,9.8,3755,12.6,0,0,1.133,0.801
"2016-05-19 00:00:00",106,12.83,3.78,3.278,0.092,84.1,29,1.419,2.61,0.602,0,15,0,0,0,0,0,0,0,0,0.1744933,0,7.555,0.026,0.1978267,0,8.85,0.031,0.2487,0,9.65,0.023,-18,9.1,-23.2,9.7,3729,17.19,0,0,1.133,0.801
"2016-05-19 00:15:00",107,12.83,3.654,3.381,0.045,84,283,1.133,2.22,0.593,0,15,0,0,0,0,0,0,0,0,0.1744067,0,7.431,0.042,0.1978867,0,8.75,0.029,0.2487,0,9.61,0.023,-18,9,-23.3,9.7,3587,30.51,0,0,1.36,0.68
"2016-05-19 00:30:00",108,12.83,3.539,3.104,0.063,89.1,258,1.596,1.87,0.208,0,15,0,0,0,0,0,0,0,0,0.1744,0,7.307,0.04,0.1978867,0,8.67,0.029,0.2487,0,9.57,0.021,-18,8.9,-23.2,9.7,3678,64.16,0,0,1.473,0.578
"2016-05-19 00:45:00",109,12.82,3.435,3.113,0.073,91.3,239,1.633,2.25,0.321,0,15,0,0,0,0,0,0,0,0,0.1744,0,7.17,0.04,0.1979,0,8.59,0.025,0.2487,0,9.52,0.026,-18,8.8,-23.3,9.7,3806,23.86,0,0,1.133,0.801
"2016-05-19 01:00:00",110,12.82,3.426,3.32,0.056,90.3,230,1.665,2.3,0.368,0,15,0,0,0,0,0,0,0,0,0.17442,0,7.072,0.028,0.1978933,0,8.5,0.036,0.2487,0,9.48,0.013,-18,8.7,-23.2,9.6,3854,10.43,0,0,0.907,0.848
"2016-05-19 01:15:00",111,12.82,3.456,3.22,0.169,92.3,271,0.565,1.1,0.264,0,15,0,0,0,0,0,0,0,0,0.17444,0,7.029,0.018,0.1979333,0,8.42,0.026,0.2487,0,9.44,0.026,-18.1,8.6,-23.2,9.6,3826,5.339,0,0,0.793,0.848
"2016-05-19 01:30:00",112,12.81,3.452,3.088,0.03,91.4,349,0.571,0.78,0.151,0,15,0,0,0,0,0,0,0,0,0.1744333,0,7.011,0.017,0.1979,0,8.35,0.018,0.2487,0,9.41,0.025,-18.1,8.5,-23.3,9.6,3873,10.41,0,0,0.453,0.752
"2016-05-19 01:45:00",113,12.81,3.39,2.908,0.082,91.1,29,0.903,1.73,0.444,0,15,0,0,0,0,0,0,0,0,0.1744467,0,6.975,0.019,0.1979,0,8.29,0.021,0.2487,0,9.35,0.023,-18.1,8.4,-23.1,9.5,3855,6.045,0,0,0.793,0.848
"2016-05-19 02:00:00",114,12.81,3.315,3.191,0.125,85.5,9,0.538,0.98,0.252,0,15,0,0,0,0,0,0,0,0,0.17446,0,6.918,0.026,0.1979,0,8.24,0.018,0.2487,0,9.3,0.016,-18.1,8.3,-23.2,9.5,3755,53.35,0,0,0.567,0.801
"2016-05-19 02:15:00",115,12.8,3.275,3.349,0.09,87.9,29,0.849,1.89,0.44,0,15,0,0,0,0,0,0,0,0,0.1744667,0,6.863,0.024,0.1979,0,8.2,0.023,0.2487,0,9.27,0.027,-18.1,8.3,-23,9.5,3668,19.57,0,0,1.02,0.833
"2016-05-19 02:30:00",116,12.79,3.252,3.407,0.085,84.3,121,0.656,1.33,0.317,0,15,0,0,0,0,0,0,0,0,0.1738133,0,6.83,0.022,0.1979,0,8.14,0.019,0.2487,0,9.22,0.016,-18.1,8.2,-23.1,9.5,3669,36.85,0,0,1.473,0.578
"2016-05-19 02:45:00",117,12.79,3.209,2.94,0.174,93.4,230,1.469,2.29,0.543,0,15,0,0,0,0,0,0,0,0,0.1739267,0,6.771,0.021,0.1979,0,8.09,0.024,0.2487,0,9.18,0.016,-18.1,8.1,-23,9.4,3783,73.84,0,0,1.133,0.801
"2016-05-19 03:00:00",118,12.79,3.116,2.615,0.043,96.3,237,2.069,2.86,0.445,0,15,0,0,0,0,0,0,0,0,0.1738,0,6.703,0.037,0.1979,0,8.03,0.017,0.2487,0,9.14,0.038,-18.1,8.1,-23,9.4,3929,24.13,0,0,1.02,0.833
"2016-05-19 03:15:00",119,12.8,3.025,2.678,0.063,95.8,195,1.907,2.59,0.314,0,15,0,0,0,0,0,0,0,0,0.1738,0,6.617,0.028,0.19776,0,7.993,0.022,0.2487,0,9.1,0.023,-18.1,8,-22.8,9.4,3956,8.06,0,0,0.68,0.833
"2016-05-19 03:30:00",120,12.79,2.991,2.524,0.105,99.3,230,1.603,2.48,0.433,0,15,0,0,0,0,0,0,0,0,0.1737933,0,6.566,0.022,0.1976733,0,7.932,0.028,0.2487,0,9.06,0.021,-18.1,7.9,-23,9.3,3991,26.86,0,0,0.34,0.68
"2016-05-19 03:45:00",121,12.79,2.954,2.453,0.067,98.4,49,0.732,2.01,0.505,0,15,0,0,0,0,0,0,0,0,0.1738,0,6.536,0.014,0.1979067,0,7.885,0.014,0.2487,0,9.02,0.026,-18.2,7.9,-22.9,9.3,4022,7.527,0,0,0.34,0.68
"2016-05-19 04:00:00",122,12.79,2.913,2.46,0.066,96.1,76,1.459,2.81,0.554,0,15,0,0,0,0,0,0,0,0,0.1738,0,6.519,0.018,0.1979,0,7.847,0.017,0.2487067,0,8.98,0.022,-18.2,7.8,-22.7,9.3,3972,16.51,0,0,0.113,0.424
"2016-05-19 04:15:00",123,12.79,2.862,2.666,0.122,91.7,346,1.289,2.16,0.416,0,15,0,0,0,0,0,0,0,0,0.1738067,0,6.503,0.021,0.1975733,0,7.802,0.018,0.2487,0,8.94,0.015,-18.1,7.8,-22.7,9.2,3920,28.45,0.113,0.424,0.793,0.848
"2016-05-19 04:30:00",124,12.78,2.838,2.729,0.261,98,231,1.273,2.61,0.829,0,15,0,0,0,0,0,0,0,0,0.1738067,0,6.465,0.018,0.1972067,0,7.764,0.016,0.2487133,0,8.9,0.016,-18.2,7.7,-22.8,9.2,3873,57.31,1.587,0.424,1.473,0.578
"2016-05-19 04:45:00",125,12.78,2.798,2.439,0.059,95.9,177,1.05,2.01,0.574,0,15,0,0,0,0,0,0,0,0,0.1732933,0,6.431,0.022,0.1972067,0,7.723,0.02,0.24872,0,8.87,0.018,-18.1,7.6,-22.6,9.2,3991,12.67,2.493,1.22,1.7,0
"2016-05-19 05:00:00",126,12.78,2.758,2.271,0.094,99.1,344,0.74,1.11,0.197,0,15,0,0,0,0,0,0,0,0,0.1731,0,6.393,0.012,0.1972267,0,7.687,0.017,0.2487067,0,8.84,0.015,-18.2,7.6,-22.7,9.1,3998,22.93,8.16,2.99,4.873,1.95
"2016-05-19 05:15:00",127,12.79,2.717,2.289,0.072,99.3,352,0.814,1.8,0.457,0,15,0,0,0,0,0,0,0,0,0.1731133,0,6.371,0.018,0.1972133,0,7.655,0.029,0.2487267,0,8.79,0.019,-18.2,7.5,-22.5,9.1,4012,5.936,17.11,2.519,9.52,1.619
"2016-05-19 05:30:00",128,12.8,2.68,2.316,0.077,99.3,201,0.766,1.82,0.608,0,15,0,0,0,0,0,0,0,0,0.1732666,0,6.341,0.017,0.1972267,0,7.618,0.018,0.24874,0,8.76,0.025,-18.2,7.5,-22.6,9.1,4014,7.764,31.96,2.99,18.36,1.777
"2016-05-19 05:45:00",129,12.81,2.682,2.316,0.038,100,202,1.828,2.51,0.382,0,15,0,0,0,0,0,0,0,0,0.1738267,0,6.332,0.014,0.19722,0,7.585,0.02,0.2487267,0,8.72,0.026,-18.2,7.4,-22.5,9.1,4032,8.31,32.86,5.91,18.36,2.99
"2016-05-19 06:00:00",130,12.83,2.698,2.316,0.036,100,214,1.531,1.9,0.234,0,15,0,0,0,0,0,0,0,0,0.17332,0,6.321,0.016,0.19724,0,7.559,0.017,0.2487667,0,8.69,0.022,-18.2,7.4,-22.4,9,4040,0.839,44.88,8.8,24.02,4.016
"2016-05-19 06:15:00",131,12.87,2.729,2.342,0.052,100,252,0.983,1.92,0.453,0,15,0,0,0,0,0,0,0,0,0.1731267,0,6.33,0.018,0.1972467,0,7.536,0.016,0.2487733,0,8.66,0.02,-18.2,7.4,-22.5,9,4037,0.75,69.13,25.31,38.08,14.58
"2016-05-19 06:30:00",132,12.97,2.809,2.55,0.093,100,114,0.577,1.06,0.309,0,15,0,0,0,0,0,0,0,0,0.1738133,0,6.34,0.022,0.1972467,0,7.517,0.014,0.2487733,0,8.62,0.012,-18.2,7.3,-22.4,9,4036,1.027,104.9,17.02,57.23,9.49
"2016-05-19 06:45:00",133,12.99,2.963,2.539,0.065,100,206,0.936,1.42,0.288,0,15,0,0,0,0,0,0,0,0,0.1738067,0,6.377,0.022,0.1972467,0,7.503,0.013,0.2487733,0,8.59,0.022,-18.3,7.3,-22.3,9,4036,0.421,69.47,16.43,37.06,8.83
"2016-05-19 07:00:00",134,13.1,3.067,2.483,0.05,100,241,0.635,1.32,0.314,0,15,0,0,0,0,0,0,0,0,0.1736133,0,6.435,0.022,0.1972533,0,7.507,0.016,0.2487733,0,8.56,0.019,-18.2,7.3,-22.4,8.9,4035,0.072,155.8,40.99,85.4,23.16
"2016-05-19 07:15:00",135,13.36,3.299,2.764,0.112,100,202,1.362,2.12,0.503,0,15,0,0,0,0,0,0,0,0,0.1731,0,6.486,0.022,0.19718,0,7.506,0.012,0.2487933,0,8.53,0.015,-18.3,7.3,-22.4,8.9,4035,0.865,270.5,40.28,149.2,23.31
"2016-05-19 07:30:00",136,13.36,3.536,2.763,0.087,100,225,2.45,3.69,0.6,0,15,0,0,0,0,0,0,0,0,0.17338,0,6.573,0.035,0.1966,0,7.514,0.015,0.2487867,0,8.5,0.011,-18.3,7.3,-22.3,8.9,4034,0.43,207.4,45.61,113.2,25.7
"2016-05-19 07:45:00",137,13.38,3.617,2.703,0.107,100,235,1.797,2.53,0.293,0,15,0,0,0,0,0,0,0,0,0.1743133,0,6.667,0.033,0.1965933,0,7.522,0.015,0.2488,0,8.47,0.011,-18.3,7.3,-22.2,8.8,4033,0.092,207.6,35.6,115.9,21.71
"2016-05-19 08:00:00",138,13.46,3.706,2.771,0.054,100,213,1.119,2.26,0.564,0,15,0,0,0,0,0,0,0,0,0.1740333,0.001,6.741,0.022,0.1966933,0,7.546,0.017,0.24878,0,8.45,0.017,-18.3,7.4,-22.3,8.8,4033,0.608,214,29.46,120.3,18.33
"2016-05-19 08:15:00",139,13.54,3.883,2.875,0.083,100,219,1.295,1.64,0.249,0,15,0,0,0,0,0,0,0,0,0.1737133,0,6.814,0.018,0.19722,0,7.566,0.017,0.2488,0,8.42,0.019,-18.3,7.4,-22.3,8.8,4033,0.453,207.1,23.7,122.7,15.49
"2016-05-19 08:30:00",140,13.52,4.007,2.983,0.07,100,214,1.95,3.61,0.615,0,15,0,0,0,0,0,0,0,0,0.17436,0,6.901,0.028,0.1972667,0,7.599,0.01,0.2488,0,8.39,0.011,-19.3,7.4,-22.3,8.8,4031,0.887,175.5,26.91,108.8,18.16
"2016-05-19 08:45:00",141,13.43,3.938,2.694,0.05,100,222,2.086,3.3,0.483,0,15,0,0,0,0,0,0,0,0,0.1742267,0,6.966,0.021,0.1972667,0,7.633,0.018,0.2488,0,8.37,0.01,-18.3,7.4,-22.3,8.8,4031,0.755,151.6,14.96,93.4,9.07
"2016-05-19 09:00:00",142,13.42,3.833,2.645,0.049,100,220,2.047,3.03,0.439,0,15,0,0,0,0,0,0,0,0.2,0.1744533,0,6.988,0.019,0.1972867,0,7.66,0.013,0.2488,0,8.34,0.017,-18.3,7.5,-22.2,8.7,4031,0.426,153.3,10.31,94.5,6.261
"2016-05-19 09:15:00",143,13.48,3.753,2.65,0.056,100,234,2.216,3.31,0.556,0,15,0,0,0,0,0,0,0,0.2,0.1745,0,6.994,0.019,0.1972733,0,7.682,0.015,0.2487933,0,8.31,0.02,-19.3,7.5,-22.2,8.7,4031,0.416,162.8,22.32,100.8,14.98
"2016-05-19 09:30:00",144,13.54,3.684,2.551,0.042,100,212,1.725,2.96,0.609,0,15,0,0,0,0,0,0,0,0.4,0.1744867,0,6.991,0.014,0.19678,0,7.687,0.016,0.2487933,0,8.29,0.009,-18.3,7.5,-22.2,8.7,4031,0.582,154.5,20.88,96.9,14.54
"2016-05-19 09:45:00",145,13.65,3.623,2.448,0.075,100,209,1.836,2.3,0.317,0,15,0,0,0,0,0,0,0,0.2,0.1746333,0,7.001,0.027,0.1967533,0,7.698,0.013,0.2488,0,8.27,0.014,-19.4,7.5,-22.1,8.7,4032,0.671,169.5,11.67,107.9,7.6
"2016-05-19 10:00:00",146,13.44,3.558,2.336,0.051,100,239,2.184,2.9,0.493,0,15,0,0,0,0,0,0,0,0.4,0.1752,0,6.974,0.02,0.1970933,0,7.7,0.012,0.2487933,0,8.25,0.02,-18.4,7.5,-22,8.7,4032,0.567,141.5,13.99,88.7,9.04
"2016-05-19 10:15:00",147,13.27,3.444,2.198,0.082,100,196,2.542,3.8,0.617,0,15,0,0,0,0,0,0,0,0.6,0.1752933,0,6.94,0.024,0.1974667,0,7.694,0.01,0.2487933,0,8.24,0.016,-18.4,7.5,-22.2,8.6,4033,0.854,80.9,18.34,49.97,11.74
"2016-05-19 10:30:00",148,13.19,3.274,1.704,0.355,100,210,3.629,5.36,0.866,0,15,0,0,0,0,0,0,0,0.4,0.1759,0,6.854,0.04,0.19726,0,7.683,0.011,0.2488,0,8.21,0.016,-18.4,7.5,-22.2,8.6,4034,0.461,73.32,12.24,44.99,7.873
"2016-05-19 10:45:00",149,13.24,2.96,0.618,0.152,100,223,3.672,5.19,0.831,0,15,0,0,0,0,0,0,0,0.2,0.1765,0,6.705,0.053,0.1978,0,7.655,0.017,0.2488,0,8.2,0.018,-18.5,7.4,-22.1,8.6,4035,0.891,112.8,7.594,69.92,5.299
"2016-05-19 11:00:00",150,13.23,2.528,0.302,0.127,100,999,269.2,1000,440.7,4,11,0,0,1,0,0,0,0,0,0.1771067,0,6.461,0.082,0.1979533,0,7.608,0.024,0.2488,0,8.18,0.013,-18.6,7.4,-22.2,8.6,4036,0.717,118.3,6.171,72.75,4.695
"2016-05-19 11:15:00",151,13.11,2.142,0.109,0.022,100,999,800,1000,399.6,4,3,0,0,1,0,0,0,0,0,0.17786,0,6.171,0.09,0.1979733,0,7.549,0.026,0.2488,0,8.17,0.012,-18.6,7.3,-22.2,8.6,4038,0.848,118.3,7.206,82.2,10.42
"2016-05-19 11:30:00",152,13.1,1.847,0.054,0.029,100,199,3.545,10.01,1.996,0,15,0,0,0,0,0,0,0,0,0.17856,0,5.892,0.074,0.1979733,0,7.448,0.033,0.2488,0,8.16,0.014,-18.6,7.2,-22.2,8.6,4039,0.119,159.6,16.76,116.4,7.55
"2016-05-19 11:45:00",153,13.08,1.625,0.012,0.028,100,204,3.54,4.81,0.696,0,15,0,0,0,0,0,0,0,0,0.1796067,0,5.667,0.058,0.1979933,0,7.348,0.031,0.2488,0,8.14,0.013,-18.6,7,-22.2,8.5,4040,0.63,180.7,13.86,111,11.69
"2016-05-19 12:00:00",154,13.05,1.449,-0.025,0.016,100,242,3.58,6.76,1.391,0,15,0,0,0,0,0,0,0,0,0.1807067,0,5.508,0.046,0.198,0,7.238,0.028,0.2488,0,8.12,0.016,-18.7,6.9,-22.1,8.5,4041,0.578,199.3,22.09,103.1,6.229
"2016-05-19 12:15:00",155,13.07,1.337,0.025,0.039,100,266,3.896,6.68,1.744,0,15,0,0,0,0,0,0,0,0,0.18204,0,5.371,0.034,0.1975333,0,7.136,0.027,0.2488,0,8.12,0.02,-18.7,6.8,-22.2,8.5,4042,0.801,317.7,69.06,131.4,15.06
"2016-05-19 12:30:00",156,13.18,1.378,0.335,0.176,100,223,1.881,5.87,1.74,0,15,0,0,0,0,0,0,0,0,0.1837,0.001,5.249,0.037,0.1973,0,7.059,0.028,0.2488,0,8.1,0.015,-18.7,6.7,-22.2,8.5,4043,0,651.4,82.8,209.6,14.5
"2016-05-19 12:45:00",157,13.27,1.733,0.791,0.055,100,232,1.434,2.02,0.297,0,15,0,0,0,0,0,0,0,0,0.1857333,0.001,5.15,0.028,0.1973,0,6.976,0.026,0.2488,0,8.09,0.015,-18.7,6.6,-22.2,8.5,4042,0.801,773.1,41.72,235.7,8.64
"2016-05-19 13:00:00",158,13.27,2.165,0.786,0.084,100,242,1.767,2.68,0.589,0,15,0,0,0,0,0,0,0,0,0.18804,0.001,5.06,0.033,0.198,0,6.916,0.015,0.2488,0,8.07,0.017,-18.7,6.5,-22.2,8.5,4040,0.86,675.3,47.9,230.2,15.25
"2016-05-19 13:15:00",159,13.27,2.432,0.892,0.116,100,183,1.103,1.62,0.316,0,15,0,0,0,0,0,0,0,1.2,0.1906667,0.001,4.981,0.033,0.198,0,6.865,0.022,0.2488,0,8.04,0.014,-18.7,6.4,-22.3,8.5,4038,0.824,661.9,45.18,265.6,12.04
"2016-05-19 13:30:00",160,13.32,2.708,0.916,0.093,100,222,1.285,2.2,0.458,0,15,0,0,0,0,0,0,0,0.8,0.1934933,0.001,4.911,0.032,0.198,0,6.818,0.013,0.2488,0,8.03,0.013,-18.6,6.3,-22.2,8.4,4037,0.426,550.9,19.64,250.9,8.82
"2016-05-19 13:45:00",161,13.37,2.855,0.979,0.067,99.7,259,1.255,1.88,0.52,0,15,0,0,0,0,0,0,0,0.4,0.1971333,0.001,4.828,0.033,0.19828,0,6.771,0.018,0.2488,0,8.01,0.016,-18.6,6.3,-22.3,8.4,4032,3.748,508.8,86.9,256.3,41.92
"2016-05-19 14:00:00",162,13.26,2.847,0.814,0.048,99.8,180,0.933,1.59,0.368,0,15,0,0,0,0,0,0,0,0.2,0.20144,0.001,4.765,0.038,0.1983266,0,6.729,0.021,0.2488,0,7.994,0.019,-18.6,6.2,-22.2,8.4,4028,1.95,343.9,22.93,183.7,12.67
"2016-05-19 14:15:00",163,13.26,2.798,0.771,0.097,100,195,0.531,1.13,0.249,0,15,0,0,0,0,0,0,0,0,0.2065533,0.002,4.681,0.036,0.198,0,6.675,0.018,0.2488,0,7.965,0.014,-18.6,6.1,-22.2,8.4,4032,2.627,356.1,43.31,188.5,20.57
"2016-05-19 14:30:00",164,13.54,2.909,0.966,0.056,100,182,1.018,1.61,0.382,0,15,0,0,0,0,0,0,0,0.2,0.2122933,0.002,4.611,0.045,0.1983733,0,6.637,0.021,0.2488,0,7.934,0.012,-19.2,6,-22.3,8.4,4035,1.048,534.4,38.24,294.8,23.78
"2016-05-19 14:45:00",165,14.66,3.094,0.967,0.067,100,154,0.868,1.4,0.394,0,15,0,0,0,0,0,0,0,0,0.2184667,0.002,4.532,0.026,0.19842,0,6.579,0.018,0.2488,0,7.908,0.019,-19.1,5.9,-22.5,8.4,4035,0.828,465.5,77.55,263.7,41.1
"2016-05-19 15:00:00",166,14.82,3.248,0.953,0.056,100,201,0.779,1.32,0.298,0,15,0,0,0,0,0,0,0,0,0.22512,0.002,4.472,0.021,0.1987,0,6.546,0.028,0.2488,0,7.887,0.012,-18.9,5.8,-22.3,8.3,4035,0.759,291.9,67.23,170.6,41.09
"2016-05-19 15:15:00",167,14.38,3.16,0.912,0.058,100,228,1.315,3.03,0.822,0,15,0,0,0,0,0,0,0,0,0.23218,0.002,4.407,0.031,0.1987067,0,6.513,0.019,0.2488,0,7.864,0.017,-18.7,5.7,-22.3,8.3,4034,0.099,197.6,36.06,116,23.29
"2016-05-19 15:30:00",168,14.9,2.99,0.85,0.048,100,237,2.46,3.18,0.433,0,15,0,0,0,0,0,0,0,0,0.2394067,0.002,4.354,0.023,0.1987,0,6.474,0.02,0.2488,0,7.836,0.024,-18.4,5.7,-22.7,8.3,4034,0.434,370.3,31.63,227,18.89
"2016-05-19 15:45:00",169,14.89,2.895,1.037,0.07,100,230,2.071,2.6,0.462,0,15,0,0,0,0,0,0,0,0,0.24754,0.002,4.29,0.038,0.1987067,0,6.453,0.018,0.2488,0,7.816,0.014,-18.1,5.6,-22.5,8.3,4034,0.438,387.6,34,238.7,23.71
"2016-05-19 16:00:00",170,14.89,2.996,1.324,0.091,98,216,1.042,2.21,0.392,0,15,0,0,0,0,0,0,0,0,0.2564267,0.003,4.263,0.028,0.1990333,0,6.419,0.027,0.2488,0,7.778,0.021,-17.7,5.6,-22.4,8.3,4024,12.04,474.8,25.43,292.7,15.54
"2016-05-19 16:15:00",171,14.84,3.277,1.502,0.049,97.5,239,1.603,2.49,0.41,0,15,0,0,0,0,0,0,0,0,0.2661333,0.003,4.22,0.033,0.1994133,0,6.415,0.019,0.2488,0,7.757,0.022,-16.9,5.5,-22.5,8.2,3980,5.837,463.8,61.05,286.8,40.27
